ComplaintId,CaseDisposition,WebsiteDocumentFileName,ClosedDate,totalPosted,totalClosedCase,LastPublishDate
201909471,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201909471_RedactedClosingReport.pdf,05/01/2020,2642,14475,02/01/2024
201909489,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201909489_RedactedClosingReport.pdf,03/19/2020,2642,14475,02/01/2024
201909527,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201909527_RedactedClosingReport.pdf,10/27/2021,2642,14475,02/01/2024
201909547,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201909547_RedactedClosingReport.pdf,11/09/2021,2642,14475,02/01/2024
201909576,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201909576_RedactedClosingReport.pdf,08/30/2021,2642,14475,02/01/2024
201909579,Substantiated (Command Discipline B),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201909579_RedactedClosingReport.pdf,10/27/2021,2642,14475,02/01/2024
201909593,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201909593_RedactedClosingReport.pdf,08/13/2020,2642,14475,02/01/2024
201909614,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201909614_RedactedClosingReport.pdf,09/23/2021,2642,14475,02/01/2024
201909642,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201909642_RedactedClosingReport.pdf,02/28/2022,2642,14475,02/01/2024
201909647,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201909647_RedactedClosingReport.pdf,03/04/2020,2642,14475,02/01/2024
201909701,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201909701_RedactedClosingReport.pdf,11/09/2020,2642,14475,02/01/2024
201909753,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201909753_RedactedClosingReport.pdf,07/16/2020,2642,14475,02/01/2024
201909798,Exonerated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201909798_RedactedClosingReport.pdf,12/29/2021,2642,14475,02/01/2024
201909824,Substantiated (Command Discipline B),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201909824_RedactedClosingReport.pdf,07/14/2020,2642,14475,02/01/2024
201909838,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201909838_RedactedClosingReport.pdf,06/25/2021,2642,14475,02/01/2024
201909840,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201909840_RedactedClosingReport.pdf,09/23/2021,2642,14475,02/01/2024
201909887,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201909887_RedactedClosingReport.pdf,12/03/2021,2642,14475,02/01/2024
201909896,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201909896_RedactedClosingReport.pdf,06/25/2020,2642,14475,02/01/2024
201909948,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201909948_RedactedClosingReport.pdf,10/27/2021,2642,14475,02/01/2024
201909955,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201909955_RedactedClosingReport.pdf,08/30/2021,2642,14475,02/01/2024
201909972,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201909972_RedactedClosingReport.pdf,10/19/2021,2642,14475,02/01/2024
201910039,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201910039_RedactedClosingReport.pdf,05/27/2020,2642,14475,02/01/2024
201910059,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201910059_RedactedClosingReport.pdf,10/27/2021,2642,14475,02/01/2024
201910085,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201910085_RedactedClosingReport.pdf,03/19/2020,2642,14475,02/01/2024
201910095,Substantiated (Command Lvl Instructions),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201910095_RedactedClosingReport.pdf,06/17/2020,2642,14475,02/01/2024
201910127,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201910127_RedactedClosingReport.pdf,11/24/2021,2642,14475,02/01/2024
201910160,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201910160_RedactedClosingReport.pdf,04/29/2021,2642,14475,02/01/2024
201910189,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201910189_RedactedClosingReport.pdf,09/22/2021,2642,14475,02/01/2024
201910243,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201910243_RedactedClosingReport.pdf,08/18/2020,2642,14475,02/01/2024
201910288,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201910288_RedactedClosingReport.pdf,11/24/2021,2642,14475,02/01/2024
201910311,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201910311_RedactedClosingReport.pdf,07/16/2020,2642,14475,02/01/2024
201910318,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201910318_RedactedClosingReport.pdf,05/27/2020,2642,14475,02/01/2024
201910392,Substantiated (Command Lvl Instructions),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201910392_RedactedClosingReport.pdf,01/19/2021,2642,14475,02/01/2024
201910398,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201910398_RedactedClosingReport.pdf,12/21/2021,2642,14475,02/01/2024
201910438,Exonerated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201910438_RedactedClosingReport.pdf,03/06/2020,2642,14475,02/01/2024
201910507,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201910507_RedactedClosingReport.pdf,09/22/2021,2642,14475,02/01/2024
201910512,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201910512_RedactedClosingReport.pdf,05/27/2020,2642,14475,02/01/2024
201910528,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201910528_RedactedClosingReport.pdf,12/22/2020,2642,14475,02/01/2024
201910531,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201910531_RedactedClosingReport.pdf,11/24/2021,2642,14475,02/01/2024
201910564,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201910564_RedactedClosingReport.pdf,02/02/2022,2642,14475,02/01/2024
201910647,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201910647_RedactedClosingReport.pdf,07/14/2020,2642,14475,02/01/2024
201910652,Unfounded,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201910652_RedactedClosingReport.pdf,04/27/2020,2642,14475,02/01/2024
201910657,Substantiated (Command Lvl Instructions),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201910657_RedactedClosingReport.pdf,05/01/2020,2642,14475,02/01/2024
201910669,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201910669_RedactedClosingReport.pdf,01/19/2021,2642,14475,02/01/2024
201910697,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201910697_RedactedClosingReport.pdf,01/19/2021,2642,14475,02/01/2024
201910698,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201910698_RedactedClosingReport.pdf,01/19/2021,2642,14475,02/01/2024
201910719,Substantiated (Command Lvl Instructions),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201910719_RedactedClosingReport.pdf,08/20/2020,2642,14475,02/01/2024
201910734,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201910734_RedactedClosingReport.pdf,08/18/2020,2642,14475,02/01/2024
201910747,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201910747_RedactedClosingReport.pdf,05/13/2021,2642,14475,02/01/2024
201910750,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201910750_RedactedClosingReport.pdf,06/18/2020,2642,14475,02/01/2024
201910770,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201910770_RedactedClosingReport.pdf,10/26/2020,2642,14475,02/01/2024
201910774,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201910774_RedactedClosingReport.pdf,10/06/2021,2642,14475,02/01/2024
201910803,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201910803_RedactedClosingReport.pdf,07/16/2020,2642,14475,02/01/2024
201910826,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201910826_RedactedClosingReport.pdf,10/08/2020,2642,14475,02/01/2024
201910843,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201910843_RedactedClosingReport.pdf,01/19/2021,2642,14475,02/01/2024
201910848,Exonerated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201910848_RedactedClosingReport.pdf,04/27/2020,2642,14475,02/01/2024
201910951,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201910951_RedactedClosingReport.pdf,12/02/2020,2642,14475,02/01/2024
201910975,Substantiated (Command Discipline B),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201910975_RedactedClosingReport.pdf,02/07/2022,2642,14475,02/01/2024
201910985,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201910985_RedactedClosingReport.pdf,02/28/2022,2642,14475,02/01/2024
201910993,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201910993_RedactedClosingReport.pdf,01/21/2022,2642,14475,02/01/2024
201911004,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201911004_RedactedClosingReport.pdf,08/18/2020,2642,14475,02/01/2024
201911006,Substantiated (Command Discipline B),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201911006_RedactedClosingReport.pdf,08/18/2020,2642,14475,02/01/2024
201911019,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201911019_RedactedClosingReport.pdf,05/13/2021,2642,14475,02/01/2024
201911027,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201911027_RedactedClosingReport.pdf,08/31/2021,2642,14475,02/01/2024
201911039,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201911039_RedactedClosingReport.pdf,01/21/2022,2642,14475,02/01/2024
201911076,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201911076_RedactedClosingReport.pdf,04/21/2021,2642,14475,02/01/2024
201911100,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201911100_RedactedClosingReport.pdf,12/22/2020,2642,14475,02/01/2024
202000053,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202000053_RedactedClosingReport.pdf,03/23/2022,2642,14475,02/01/2024
202000069,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202000069_RedactedClosingReport.pdf,10/27/2021,2642,14475,02/01/2024
202000077,Substantiated (Command Discipline B),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202000077_RedactedClosingReport.pdf,05/24/2021,2642,14475,02/01/2024
202000110,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202000110_RedactedClosingReport.pdf,04/09/2021,2642,14475,02/01/2024
202000121,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202000121_RedactedClosingReport.pdf,01/19/2021,2642,14475,02/01/2024
202000130,Substantiated (Formalized Training),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202000130_RedactedClosingReport.pdf,01/21/2022,2642,14475,02/01/2024
202000198,Substantiated (Command Discipline B),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202000198_RedactedClosingReport.pdf,05/24/2021,2642,14475,02/01/2024
202000378,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202000378_RedactedClosingReport.pdf,10/26/2020,2642,14475,02/01/2024
202000416,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202000416_RedactedClosingReport.pdf,12/02/2020,2642,14475,02/01/2024
202000443,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202000443_RedactedClosingReport.pdf,08/13/2020,2642,14475,02/01/2024
202000447,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202000447_RedactedClosingReport.pdf,08/13/2020,2642,14475,02/01/2024
202000450,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202000450_RedactedClosingReport.pdf,08/13/2020,2642,14475,02/01/2024
202000452,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202000452_RedactedClosingReport.pdf,08/13/2020,2642,14475,02/01/2024
202000475,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202000475_RedactedClosingReport.pdf,04/09/2021,2642,14475,02/01/2024
202000478,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202000478_RedactedClosingReport.pdf,02/28/2022,2642,14475,02/01/2024
202000487,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202000487_RedactedClosingReport.pdf,01/21/2022,2642,14475,02/01/2024
202000492,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202000492_RedactedClosingReport.pdf,02/24/2022,2642,14475,02/01/2024
202000507,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202000507_RedactedClosingReport.pdf,10/27/2021,2642,14475,02/01/2024
202000559,Substantiated (Command Discipline B),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202000559_RedactedClosingReport.pdf,03/02/2022,2642,14475,02/01/2024
202000596,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202000596_RedactedClosingReport.pdf,12/03/2020,2642,14475,02/01/2024
202000605,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202000605_RedactedClosingReport.pdf,01/21/2022,2642,14475,02/01/2024
202000764,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202000764_RedactedClosingReport.pdf,12/03/2021,2642,14475,02/01/2024
202000804,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202000804_RedactedClosingReport.pdf,12/29/2021,2642,14475,02/01/2024
202000818,Substantiated (Command Discipline B),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202000818_RedactedClosingReport.pdf,01/21/2022,2642,14475,02/01/2024
202000826,Substantiated (Command Discipline B),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202000826_RedactedClosingReport.pdf,01/21/2022,2642,14475,02/01/2024
202000852,Exonerated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202000852_RedactedClosingReport.pdf,07/14/2020,2642,14475,02/01/2024
202000911,Substantiated (Command Discipline B),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202000911_RedactedClosingReport.pdf,05/04/2022,2642,14475,02/01/2024
202000957,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202000957_RedactedClosingReport.pdf,02/24/2022,2642,14475,02/01/2024
202001023,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202001023_RedactedClosingReport.pdf,02/28/2022,2642,14475,02/01/2024
202001162,Substantiated (Command Discipline B),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202001162_RedactedClosingReport.pdf,02/28/2022,2642,14475,02/01/2024
202001260,Substantiated (Formalized Training),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202001260_RedactedClosingReport.pdf,04/09/2021,2642,14475,02/01/2024
202001304,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202001304_RedactedClosingReport.pdf,01/21/2022,2642,14475,02/01/2024
202001322,Substantiated (Formalized Training),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202001322_RedactedClosingReport.pdf,01/21/2022,2642,14475,02/01/2024
202001332,Substantiated (Formalized Training),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202001332_RedactedClosingReport.pdf,01/21/2022,2642,14475,02/01/2024
202001336,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202001336_RedactedClosingReport.pdf,02/28/2022,2642,14475,02/01/2024
202001338,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202001338_RedactedClosingReport.pdf,02/28/2022,2642,14475,02/01/2024
202001588,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202001588_RedactedClosingReport.pdf,02/28/2022,2642,14475,02/01/2024
202001623,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202001623_RedactedClosingReport.pdf,05/06/2021,2642,14475,02/01/2024
202001652,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202001652_RedactedClosingReport.pdf,03/30/2022,2642,14475,02/01/2024
202001676,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202001676_RedactedClosingReport.pdf,02/28/2022,2642,14475,02/01/2024
202001687,Substantiated (Command Lvl Instructions),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202001687_RedactedClosingReport.pdf,10/26/2020,2642,14475,02/01/2024
202001702,Substantiated (Command Discipline B),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202001702_RedactedClosingReport.pdf,02/28/2022,2642,14475,02/01/2024
202001765,Substantiated (Command Discipline B),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202001765_RedactedClosingReport.pdf,10/20/2021,2642,14475,02/01/2024
202001772,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202001772_RedactedClosingReport.pdf,01/21/2022,2642,14475,02/01/2024
202001793,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202001793_RedactedClosingReport.pdf,02/28/2022,2642,14475,02/01/2024
202001807,Substantiated (Command Discipline B),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202001807_RedactedClosingReport.pdf,02/28/2022,2642,14475,02/01/2024
202001820,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202001820_RedactedClosingReport.pdf,10/27/2021,2642,14475,02/01/2024
202001855,Substantiated (Command Discipline B),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202001855_RedactedClosingReport.pdf,02/28/2022,2642,14475,02/01/2024
202001874,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202001874_RedactedClosingReport.pdf,08/30/2021,2642,14475,02/01/2024
202001927,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202001927_RedactedClosingReport.pdf,05/13/2021,2642,14475,02/01/2024
202001953,Substantiated (Command Discipline B),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202001953_RedactedClosingReport.pdf,02/28/2022,2642,14475,02/01/2024
202001961,Substantiated (Command Discipline B),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202001961_RedactedClosingReport.pdf,11/18/2021,2642,14475,02/01/2024
202001970,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202001970_RedactedClosingReport.pdf,06/22/2021,2642,14475,02/01/2024
202002179,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002179_RedactedClosingReport.pdf,02/28/2022,2642,14475,02/01/2024
202002191,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002191_RedactedClosingReport.pdf,03/23/2022,2642,14475,02/01/2024
202002202,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002202_RedactedClosingReport.pdf,04/21/2022,2642,14475,02/01/2024
202002251,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002251_RedactedClosingReport.pdf,12/17/2020,2642,14475,02/01/2024
202002279,Substantiated (Formalized Training),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002279_RedactedClosingReport.pdf,03/22/2022,2642,14475,02/01/2024
202002284,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002284_RedactedClosingReport.pdf,02/28/2022,2642,14475,02/01/2024
202002304,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002304_RedactedClosingReport.pdf,04/21/2022,2642,14475,02/01/2024
202002344,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002344_RedactedClosingReport.pdf,02/28/2022,2642,14475,02/01/2024
202002364,Substantiated (Command Lvl Instructions),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002364_RedactedClosingReport.pdf,12/03/2020,2642,14475,02/01/2024
202002375,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002375_RedactedClosingReport.pdf,02/02/2022,2642,14475,02/01/2024
202002387,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002387_RedactedClosingReport.pdf,04/21/2022,2642,14475,02/01/2024
202002389,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002389_RedactedClosingReport.pdf,12/21/2020,2642,14475,02/01/2024
202002393,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002393_RedactedClosingReport.pdf,06/09/2022,2642,14475,02/01/2024
202002487,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002487_RedactedClosingReport.pdf,03/30/2022,2642,14475,02/01/2024
202002496,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002496_RedactedClosingReport.pdf,05/18/2021,2642,14475,02/01/2024
202002500,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002500_RedactedClosingReport.pdf,03/30/2022,2642,14475,02/01/2024
202002635,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002635_RedactedClosingReport.pdf,04/21/2022,2642,14475,02/01/2024
202002649,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002649_RedactedClosingReport.pdf,03/30/2022,2642,14475,02/01/2024
202002650,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002650_RedactedClosingReport.pdf,03/30/2022,2642,14475,02/01/2024
202002665,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002665_RedactedClosingReport.pdf,03/30/2022,2642,14475,02/01/2024
202002691,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002691_RedactedClosingReport.pdf,04/21/2022,2642,14475,02/01/2024
202002720,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002720_RedactedClosingReport.pdf,04/21/2022,2642,14475,02/01/2024
202002725,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002725_RedactedClosingReport.pdf,04/21/2022,2642,14475,02/01/2024
202002726,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002726_RedactedClosingReport.pdf,04/21/2022,2642,14475,02/01/2024
202002737,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002737_RedactedClosingReport.pdf,04/21/2022,2642,14475,02/01/2024
202002738,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002738_RedactedClosingReport.pdf,04/21/2022,2642,14475,02/01/2024
202002751,Substantiated (Command Discipline B),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002751_RedactedClosingReport.pdf,12/22/2020,2642,14475,02/01/2024
202002782,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002782_RedactedClosingReport.pdf,04/21/2022,2642,14475,02/01/2024
202002790,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002790_RedactedClosingReport.pdf,03/11/2021,2642,14475,02/01/2024
202002799,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002799_RedactedClosingReport.pdf,03/30/2022,2642,14475,02/01/2024
202002820,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002820_RedactedClosingReport.pdf,04/21/2022,2642,14475,02/01/2024
202002825,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002825_RedactedClosingReport.pdf,04/21/2022,2642,14475,02/01/2024
202002828,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002828_RedactedClosingReport.pdf,04/21/2022,2642,14475,02/01/2024
202002839,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002839_RedactedClosingReport.pdf,04/21/2022,2642,14475,02/01/2024
202002855,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002855_RedactedClosingReport.pdf,04/21/2022,2642,14475,02/01/2024
202002856,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002856_RedactedClosingReport.pdf,04/14/2022,2642,14475,02/01/2024
202002863,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002863_RedactedClosingReport.pdf,03/30/2022,2642,14475,02/01/2024
202002869,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002869_RedactedClosingReport.pdf,10/06/2021,2642,14475,02/01/2024
202002878,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002878_RedactedClosingReport.pdf,04/21/2022,2642,14475,02/01/2024
202002891,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/202002891_RedactedClosingReport.pdf,04/19/2022,2642,14475,02/01/2024
